date,price,price_pct_change,a_sopr,puell_multiple,exchange_netflow,difficulty_compression_band,mvrv_z_score,nonzero_balance_addresses,%_utxo_in_profit,nvt,nupl,stablecoin_supply,rhodl,cvdd,rpv,balanced_price,investor_capitalization
2016-01-01,434.8839824640039,,1.01790000698445,1.43068391600046,3084.2613651233987,0.14923276261207702,0.70751779814601,6810666.0,0.829427271604509,7.160296563135851,0.31032690466893903,,336.693607468046,169.528788316902,0.000537281878255,232.8407721703393,3017274726.39137
2016-01-02,434.92242033909116,8.838650453268926e-05,1.00633934781519,1.5394866899775201,-1595.5188994726013,0.15116533252210201,0.7070279285977881,6795517.0,0.8251999217458621,7.1696802224548755,0.30842722363938,,322.022994145084,169.51377027422,0.000264913284033,232.94144535376861,3017968695.135763
2016-01-03,430.9997978270536,-0.009019131524604429,1.01551046962525,1.52589274637588,12546.0938559368,0.15305238472441302,0.6865320703972411,6814427.0,0.814203532826539,7.106624779348824,0.30279462755193504,,328.552037021205,169.551559193654,0.000715015532071,233.10848060706246,3019991720.2466087
2016-01-04,433.90199131687206,0.0067336307451888455,1.0160395110182,1.91014340452542,2674.0631173936017,0.15492016489352,0.6994535828489,6822805.0,0.821300414672613,7.146942099972947,0.30581318207304203,,313.990153699192,169.582557324146,0.0006918009497800001,233.31743587642057,3022417170.7682495
2016-01-05,433.16659869576245,-0.0016948357827945015,1.00931099186036,1.65451135068486,-17321.634924895297,0.156768417789516,0.694940151802768,6830653.0,0.81276292512679,7.131518225655907,0.30363089114802705,,324.9248037122,169.65223454061,0.0006785475727000001,233.46398126563125,3024256741.4633036
2016-01-06,429.9253492492494,-0.007482685544712431,1.00904606256868,1.47869935246111,2674.220664875498,0.158596951343209,0.677146503881634,6840668.0,0.8057845834417781,7.098180742312973,0.30072202503559,,334.869009715797,169.693939399899,0.000581082329419,233.59877979454268,3025838807.6020937
2016-01-07,458.7099236879629,0.06695249416899496,1.06547530621514,1.60188900724489,-6390.448866532999,0.16040562930850402,0.827170314079233,6864539.0,0.870892423921906,7.363161540451204,0.339477278101793,,356.917969727514,170.920813604742,0.003702185785829,234.23803624199525,3042032247.3980646
2016-01-08,454.05328330860004,-0.01015160156537298,1.02453793954863,1.90863024240234,3492.3943952677946,0.162194364734831,0.792138268180086,6862118.0,0.856466502837751,7.449981191626642,0.333043816556156,,376.090726054967,171.236654053577,0.001433358088346,234.5257662769772,3047303537.04432
2016-01-09,449.69718279879146,-0.009593809074711523,1.01040206984845,1.64681195840723,2588.1821500753977,0.161903597313918,0.773381015359305,6884952.0,0.8451454987512721,7.372048707210411,0.326989009587206,,393.718132404807,171.237767470666,0.0005644930879790001,234.6856870082674,3048901449.4197335
2016-01-10,448.95363526897563,-0.0016534404889712029,1.04824270708462,1.8809211342135201,-6168.094835271499,0.161759251926708,0.7653416260501931,6908046.0,0.8464536578954911,7.276672018418595,0.32507255209794,,416.808867095677,171.495428576801,0.001954081112429,235.15951968399315,3056663118.2311954
2016-01-11,448.69524978182716,-0.0005755282212910329,1.02371966261929,1.8312447056211,21235.4223979979,0.161685718856028,0.7619050126919391,6915764.0,0.8436962360523,7.292054868481013,0.322690606474459,,441.513732403606,171.608914609379,0.001459135737237,235.51397846142928,3061782879.066616
2016-01-12,435.48555090765376,-0.029440246761240463,1.01703179687785,1.82209059317234,-13645.7499268916,0.16108631395740902,0.71319198940552,6936933.0,0.8051400166683741,7.266009181306256,0.29999358834399703,,447.896395222805,171.660530832342,0.0009564881198630001,235.78566377122192,3065291544.641506
2016-01-13,432.6577823362845,-0.006493369448137831,0.9896299385911541,1.52576543540023,7375.049021814601,0.16307517244608502,0.677008103402246,6939085.0,0.801200183533031,7.003062426805407,0.297559570468566,,446.877711131533,171.920054161405,0.000774891292588,235.5622543133477,3062758319.8927727
2016-01-14,430.0250259843386,-0.006085077997972088,0.999500638398059,1.37085804642154,223.94358588210162,0.163961812735112,0.66278670352438,6947432.0,0.78811525007971,7.013849277662208,0.29295395498514,,438.587928686127,171.920544727481,0.00040852479470300003,235.59726376959713,3062638270.2099547
2016-01-15,362.4305504507852,-0.15718730643368461,0.9728492902213091,1.16610635847684,6128.040428377193,0.16480361661863502,0.310439851252372,6959470.0,0.7120176284662091,6.506177411255019,0.16332429010041,,445.232599908734,172.275325972284,0.0012670646481770002,234.88385400460834,3053498754.3351545
